state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
Florida,12.0,2009.0,2009.0,57 years,57.0,23.0,232162.0,9.9
Florida,12.0,2009.0,2009.0,59 years,59.0,23.0,232370.0,9.9
Florida,12.0,2009.0,2009.0,60 years,60.0,12.0,223797.0,
Florida,12.0,2010.0,2010.0,18 years,18.0,11.0,252316.0,
Florida,12.0,2010.0,2010.0,19 years,19.0,17.0,258583.0,
Florida,12.0,2010.0,2010.0,20 years,20.0,12.0,258030.0,
Florida,12.0,2010.0,2010.0,21 years,21.0,18.0,248602.0,
Florida,12.0,2010.0,2010.0,22 years,22.0,31.0,242776.0,12.8
Florida,12.0,2010.0,2010.0,23 years,23.0,31.0,238801.0,13.0
Florida,12.0,2010.0,2010.0,24 years,24.0,23.0,240549.0,9.6
Florida,12.0,2010.0,2010.0,25 years,25.0,29.0,241493.0,12.0
Florida,12.0,2010.0,2010.0,26 years,26.0,44.0,234206.0,18.8
Florida,12.0,2010.0,2010.0,27 years,27.0,43.0,237130.0,18.1
Florida,12.0,2010.0,2010.0,28 years,28.0,44.0,234529.0,18.8
Florida,12.0,2010.0,2010.0,29 years,29.0,36.0,231869.0,15.5
Florida,12.0,2010.0,2010.0,30 years,30.0,36.0,235967.0,15.3
Florida,12.0,2010.0,2010.0,31 years,31.0,40.0,218188.0,18.3
Florida,12.0,2010.0,2010.0,32 years,32.0,33.0,222223.0,14.8
Florida,12.0,2010.0,2010.0,33 years,33.0,39.0,217361.0,17.9
Florida,12.0,2010.0,2010.0,34 years,34.0,40.0,216579.0,18.5
Florida,12.0,2010.0,2010.0,35 years,35.0,38.0,224195.0,16.9
Florida,12.0,2010.0,2010.0,36 years,36.0,29.0,220091.0,13.2
Florida,12.0,2010.0,2010.0,37 years,37.0,27.0,231703.0,11.7
Florida,12.0,2010.0,2010.0,38 years,38.0,42.0,245110.0,17.1
Florida,12.0,2010.0,2010.0,39 years,39.0,37.0,257368.0,14.4
Florida,12.0,2010.0,2010.0,40 years,40.0,35.0,258397.0,13.5
Florida,12.0,2010.0,2010.0,41 years,41.0,30.0,242529.0,12.4
Florida,12.0,2010.0,2010.0,42 years,42.0,33.0,243647.0,13.5
Florida,12.0,2010.0,2010.0,43 years,43.0,33.0,249726.0,13.2
Florida,12.0,2010.0,2010.0,44 years,44.0,31.0,258488.0,12.0
Florida,12.0,2010.0,2010.0,45 years,45.0,42.0,279371.0,15.0
Florida,12.0,2010.0,2010.0,46 years,46.0,36.0,281099.0,12.8
Florida,12.0,2010.0,2010.0,47 years,47.0,32.0,280373.0,11.4
Florida,12.0,2010.0,2010.0,48 years,48.0,55.0,278886.0,19.7
Florida,12.0,2010.0,2010.0,49 years,49.0,41.0,281473.0,14.6
Florida,12.0,2010.0,2010.0,50 years,50.0,47.0,281752.0,16.7
Florida,12.0,2010.0,2010.0,51 years,51.0,46.0,268739.0,17.1
Florida,12.0,2010.0,2010.0,52 years,52.0,39.0,269545.0,14.5
Florida,12.0,2010.0,2010.0,53 years,53.0,31.0,263182.0,11.8
Florida,12.0,2010.0,2010.0,54 years,54.0,23.0,257073.0,8.9
Florida,12.0,2010.0,2010.0,55 years,55.0,31.0,255079.0,12.2
Florida,12.0,2010.0,2010.0,56 years,56.0,29.0,244935.0,11.8
Florida,12.0,2010.0,2010.0,57 years,57.0,31.0,239387.0,12.9
Florida,12.0,2010.0,2010.0,58 years,58.0,19.0,234036.0,
Florida,12.0,2010.0,2010.0,59 years,59.0,13.0,228981.0,
Florida,12.0,2010.0,2010.0,60 years,60.0,18.0,229853.0,
Florida,12.0,2010.0,2010.0,61 years,61.0,11.0,228898.0,
Florida,12.0,2010.0,2010.0,62 years,62.0,10.0,240171.0,
Florida,12.0,2011.0,2011.0,21 years,21.0,15.0,267782.0,
Florida,12.0,2011.0,2011.0,22 years,22.0,20.0,256018.0,7.8
Florida,12.0,2011.0,2011.0,23 years,23.0,23.0,250787.0,9.2
Florida,12.0,2011.0,2011.0,24 years,24.0,15.0,244289.0,
Florida,12.0,2011.0,2011.0,25 years,25.0,27.0,243008.0,11.1
Florida,12.0,2011.0,2011.0,26 years,26.0,20.0,245797.0,8.1
Florida,12.0,2011.0,2011.0,27 years,27.0,34.0,236446.0,14.4
Florida,12.0,2011.0,2011.0,28 years,28.0,25.0,238451.0,10.5
Florida,12.0,2011.0,2011.0,29 years,29.0,44.0,238392.0,18.5
Florida,12.0,2011.0,2011.0,30 years,30.0,47.0,232952.0,20.2
Florida,12.0,2011.0,2011.0,31 years,31.0,52.0,238680.0,21.8
Florida,12.0,2011.0,2011.0,32 years,32.0,52.0,224648.0,23.1
Florida,12.0,2011.0,2011.0,33 years,33.0,31.0,223050.0,13.9
Florida,12.0,2011.0,2011.0,34 years,34.0,39.0,222256.0,17.5
Florida,12.0,2011.0,2011.0,35 years,35.0,31.0,217918.0,14.2
Florida,12.0,2011.0,2011.0,36 years,36.0,26.0,226142.0,11.5
Florida,12.0,2011.0,2011.0,37 years,37.0,25.0,224012.0,11.2
Florida,12.0,2011.0,2011.0,38 years,38.0,32.0,231366.0,13.8
Florida,12.0,2011.0,2011.0,39 years,39.0,19.0,245006.0,
Florida,12.0,2011.0,2011.0,40 years,40.0,43.0,257347.0,16.7
Florida,12.0,2011.0,2011.0,41 years,41.0,35.0,259578.0,13.5
Florida,12.0,2011.0,2011.0,42 years,42.0,37.0,247029.0,15.0
Florida,12.0,2011.0,2011.0,43 years,43.0,31.0,245378.0,12.6
Florida,12.0,2011.0,2011.0,44 years,44.0,34.0,250765.0,13.6
Florida,12.0,2011.0,2011.0,45 years,45.0,45.0,257869.0,17.5
Florida,12.0,2011.0,2011.0,46 years,46.0,41.0,276206.0,14.8
Florida,12.0,2011.0,2011.0,47 years,47.0,43.0,283258.0,15.2
Florida,12.0,2011.0,2011.0,48 years,48.0,45.0,281120.0,16.0
Florida,12.0,2011.0,2011.0,49 years,49.0,40.0,280046.0,14.3
Florida,12.0,2011.0,2011.0,50 years,50.0,40.0,281566.0,14.2
Florida,12.0,2011.0,2011.0,51 years,51.0,43.0,281632.0,15.3
Florida,12.0,2011.0,2011.0,52 years,52.0,36.0,271816.0,13.2
Florida,12.0,2011.0,2011.0,53 years,53.0,35.0,268635.0,13.0
Florida,12.0,2011.0,2011.0,54 years,54.0,32.0,267265.0,12.0
Florida,12.0,2011.0,2011.0,55 years,55.0,33.0,258083.0,12.8
Florida,12.0,2011.0,2011.0,56 years,56.0,29.0,256274.0,11.3
Florida,12.0,2011.0,2011.0,57 years,57.0,22.0,249316.0,8.8
Florida,12.0,2011.0,2011.0,58 years,58.0,13.0,241254.0,
Florida,12.0,2011.0,2011.0,59 years,59.0,19.0,235716.0,
Florida,12.0,2011.0,2011.0,60 years,60.0,11.0,233532.0,
Florida,12.0,2011.0,2011.0,61 years,61.0,11.0,231877.0,
Florida,12.0,2011.0,2011.0,62 years,62.0,10.0,233375.0,
Florida,12.0,2011.0,2011.0,63 years,63.0,10.0,238303.0,
Florida,12.0,2012.0,2012.0,20 years,20.0,13.0,253223.0,
Florida,12.0,2012.0,2012.0,21 years,21.0,14.0,271272.0,
Florida,12.0,2012.0,2012.0,22 years,22.0,14.0,273212.0,
Florida,12.0,2012.0,2012.0,24 years,24.0,15.0,255517.0,
Florida,12.0,2012.0,2012.0,25 years,25.0,15.0,248489.0,
Florida,12.0,2012.0,2012.0,26 years,26.0,19.0,246374.0,
Florida,12.0,2012.0,2012.0,27 years,27.0,18.0,248750.0,
Florida,12.0,2012.0,2012.0,28 years,28.0,30.0,240538.0,12.5
Florida,12.0,2012.0,2012.0,29 years,29.0,22.0,241634.0,9.1
Florida,12.0,2012.0,2012.0,30 years,30.0,31.0,241532.0,12.8
Florida,12.0,2012.0,2012.0,31 years,31.0,34.0,236359.0,14.4
Florida,12.0,2012.0,2012.0,32 years,32.0,33.0,243147.0,13.6
Florida,12.0,2012.0,2012.0,33 years,33.0,35.0,228118.0,15.3
Florida,12.0,2012.0,2012.0,34 years,34.0,24.0,226293.0,10.6
Florida,12.0,2012.0,2012.0,35 years,35.0,17.0,225482.0,
Florida,12.0,2012.0,2012.0,36 years,36.0,26.0,221434.0,11.7
Florida,12.0,2012.0,2012.0,37 years,37.0,25.0,228936.0,10.9
Florida,12.0,2012.0,2012.0,38 years,38.0,25.0,226944.0,11.0
Florida,12.0,2012.0,2012.0,39 years,39.0,29.0,234313.0,12.4
Florida,12.0,2012.0,2012.0,40 years,40.0,20.0,247754.0,8.1
Florida,12.0,2012.0,2012.0,41 years,41.0,23.0,259666.0,8.9
Florida,12.0,2012.0,2012.0,42 years,42.0,29.0,262016.0,11.1
Florida,12.0,2012.0,2012.0,43 years,43.0,32.0,249036.0,12.8
Florida,12.0,2012.0,2012.0,44 years,44.0,21.0,247486.0,8.5
Florida,12.0,2012.0,2012.0,45 years,45.0,33.0,253082.0,13.0
Florida,12.0,2012.0,2012.0,46 years,46.0,28.0,259701.0,10.8
Florida,12.0,2012.0,2012.0,47 years,47.0,29.0,278007.0,10.4
Florida,12.0,2012.0,2012.0,48 years,48.0,28.0,284451.0,9.8
Florida,12.0,2012.0,2012.0,49 years,49.0,34.0,282064.0,12.1
Florida,12.0,2012.0,2012.0,50 years,50.0,48.0,280948.0,17.1
Florida,12.0,2012.0,2012.0,51 years,51.0,45.0,282515.0,15.9
Florida,12.0,2012.0,2012.0,52 years,52.0,36.0,282918.0,12.7
Florida,12.0,2012.0,2012.0,53 years,53.0,29.0,272994.0,10.6
Florida,12.0,2012.0,2012.0,54 years,54.0,37.0,269629.0,13.7
Florida,12.0,2012.0,2012.0,55 years,55.0,27.0,268557.0,10.1
Florida,12.0,2012.0,2012.0,56 years,56.0,33.0,259526.0,12.7
Florida,12.0,2012.0,2012.0,57 years,57.0,25.0,257776.0,9.7
Florida,12.0,2012.0,2012.0,58 years,58.0,26.0,250691.0,10.4
Florida,12.0,2012.0,2012.0,59 years,59.0,10.0,242607.0,
Florida,12.0,2012.0,2012.0,60 years,60.0,21.0,237317.0,8.8
Florida,12.0,2012.0,2012.0,62 years,62.0,13.0,234281.0,
Florida,12.0,2012.0,2012.0,63 years,63.0,11.0,235524.0,
Florida,12.0,2012.0,2012.0,64 years,64.0,10.0,241256.0,
Florida,12.0,2013.0,2013.0,21 years,21.0,11.0,254551.0,
Florida,12.0,2013.0,2013.0,22 years,22.0,15.0,271468.0,
Florida,12.0,2013.0,2013.0,23 years,23.0,15.0,279730.0,
Florida,12.0,2013.0,2013.0,24 years,24.0,14.0,267476.0,
Florida,12.0,2013.0,2013.0,25 years,25.0,22.0,259436.0,8.5
Florida,12.0,2013.0,2013.0,26 years,26.0,21.0,252206.0,8.3
Florida,12.0,2013.0,2013.0,27 years,27.0,22.0,249062.0,8.8
Florida,12.0,2013.0,2013.0,28 years,28.0,18.0,251321.0,
Florida,12.0,2013.0,2013.0,29 years,29.0,26.0,242576.0,10.7
Florida,12.0,2013.0,2013.0,30 years,30.0,25.0,243961.0,10.2
Florida,12.0,2013.0,2013.0,31 years,31.0,34.0,243581.0,14.0
Florida,12.0,2013.0,2013.0,32 years,32.0,29.0,239365.0,12.1
Florida,12.0,2013.0,2013.0,33 years,33.0,26.0,244820.0,10.6
Florida,12.0,2013.0,2013.0,34 years,34.0,29.0,229871.0,12.6
Florida,12.0,2013.0,2013.0,35 years,35.0,23.0,228240.0,10.1
Florida,12.0,2013.0,2013.0,36 years,36.0,26.0,228354.0,11.4
Florida,12.0,2013.0,2013.0,37 years,37.0,23.0,223681.0,10.3
Florida,12.0,2013.0,2013.0,38 years,38.0,28.0,231408.0,12.1
Florida,12.0,2013.0,2013.0,39 years,39.0,30.0,228465.0,13.1
Florida,12.0,2013.0,2013.0,40 years,40.0,24.0,235609.0,10.2
Florida,12.0,2013.0,2013.0,41 years,41.0,24.0,248862.0,9.6
Florida,12.0,2013.0,2013.0,42 years,42.0,28.0,262105.0,10.7
Florida,12.0,2013.0,2013.0,43 years,43.0,29.0,264071.0,11.0
Florida,12.0,2013.0,2013.0,44 years,44.0,27.0,250682.0,10.8
Florida,12.0,2013.0,2013.0,45 years,45.0,19.0,248665.0,
Florida,12.0,2013.0,2013.0,46 years,46.0,30.0,253008.0,11.9
Florida,12.0,2013.0,2013.0,47 years,47.0,32.0,260826.0,12.3
Florida,12.0,2013.0,2013.0,48 years,48.0,34.0,278379.0,12.2
Florida,12.0,2013.0,2013.0,49 years,49.0,34.0,284783.0,11.9
Florida,12.0,2013.0,2013.0,50 years,50.0,30.0,283172.0,10.6
Florida,12.0,2013.0,2013.0,51 years,51.0,29.0,281705.0,10.3
Florida,12.0,2013.0,2013.0,52 years,52.0,29.0,283616.0,10.2
Florida,12.0,2013.0,2013.0,53 years,53.0,34.0,284282.0,12.0
Florida,12.0,2013.0,2013.0,54 years,54.0,30.0,273890.0,11.0
Florida,12.0,2013.0,2013.0,55 years,55.0,28.0,271370.0,10.3
Florida,12.0,2013.0,2013.0,56 years,56.0,33.0,269768.0,12.2
Florida,12.0,2013.0,2013.0,57 years,57.0,19.0,261224.0,
Florida,12.0,2013.0,2013.0,58 years,58.0,22.0,259078.0,8.5
Florida,12.0,2013.0,2013.0,59 years,59.0,18.0,251655.0,
Florida,12.0,2013.0,2013.0,60 years,60.0,21.0,244151.0,8.6
Florida,12.0,2013.0,2013.0,61 years,61.0,12.0,239400.0,
Florida,12.0,2013.0,2013.0,62 years,62.0,11.0,237440.0,
Florida,12.0,2013.0,2013.0,65 years,65.0,10.0,244447.0,
Florida,12.0,2014.0,2014.0,20 years,20.0,13.0,241770.0,
Florida,12.0,2014.0,2014.0,21 years,21.0,15.0,248426.0,
Florida,12.0,2014.0,2014.0,22 years,22.0,15.0,261086.0,
Florida,12.0,2014.0,2014.0,23 years,23.0,17.0,280078.0,
Florida,12.0,2014.0,2014.0,24 years,24.0,24.0,285529.0,8.4
Florida,12.0,2014.0,2014.0,25 years,25.0,29.0,271604.0,10.7
Florida,12.0,2014.0,2014.0,26 years,26.0,30.0,263198.0,11.4
Florida,12.0,2014.0,2014.0,27 years,27.0,39.0,254924.0,15.3
Florida,12.0,2014.0,2014.0,28 years,28.0,25.0,252588.0,9.9
Florida,12.0,2014.0,2014.0,29 years,29.0,43.0,254406.0,16.9
Florida,12.0,2014.0,2014.0,30 years,30.0,40.0,246492.0,16.2
Florida,12.0,2014.0,2014.0,31 years,31.0,27.0,247839.0,10.9
Florida,12.0,2014.0,2014.0,32 years,32.0,27.0,248473.0,10.9
Florida,12.0,2014.0,2014.0,33 years,33.0,44.0,243676.0,18.1
Florida,12.0,2014.0,2014.0,34 years,34.0,31.0,248817.0,12.5
Florida,12.0,2014.0,2014.0,35 years,35.0,32.0,234602.0,13.6
Florida,12.0,2014.0,2014.0,36 years,36.0,27.0,232544.0,11.6
Florida,12.0,2014.0,2014.0,37 years,37.0,28.0,232484.0,12.0
Florida,12.0,2014.0,2014.0,38 years,38.0,32.0,227715.0,14.1
Florida,12.0,2014.0,2014.0,39 years,39.0,32.0,235665.0,13.6
Florida,12.0,2014.0,2014.0,40 years,40.0,32.0,232846.0,13.7
Florida,12.0,2014.0,2014.0,41 years,41.0,31.0,239488.0,12.9
Florida,12.0,2014.0,2014.0,42 years,42.0,21.0,252830.0,8.3
Florida,12.0,2014.0,2014.0,43 years,43.0,32.0,265680.0,12.0
Florida,12.0,2014.0,2014.0,44 years,44.0,27.0,268095.0,10.1
Florida,12.0,2014.0,2014.0,45 years,45.0,36.0,254111.0,14.2
Florida,12.0,2014.0,2014.0,46 years,46.0,21.0,251551.0,8.3
Florida,12.0,2014.0,2014.0,47 years,47.0,32.0,256587.0,12.5
Florida,12.0,2014.0,2014.0,48 years,48.0,26.0,263801.0,9.9
Florida,12.0,2014.0,2014.0,49 years,49.0,23.0,281095.0,8.2
Florida,12.0,2014.0,2014.0,50 years,50.0,37.0,287602.0,12.9
Florida,12.0,2014.0,2014.0,51 years,51.0,29.0,286048.0,10.1
Florida,12.0,2014.0,2014.0,52 years,52.0,33.0,284336.0,11.6
Florida,12.0,2014.0,2014.0,53 years,53.0,24.0,285646.0,8.4
Florida,12.0,2014.0,2014.0,54 years,54.0,34.0,286310.0,11.9
Florida,12.0,2014.0,2014.0,55 years,55.0,30.0,276122.0,10.9
Florida,12.0,2014.0,2014.0,56 years,56.0,41.0,273490.0,15.0
Florida,12.0,2014.0,2014.0,57 years,57.0,19.0,272473.0,
Florida,12.0,2014.0,2014.0,58 years,58.0,21.0,263795.0,8.0
Florida,12.0,2014.0,2014.0,59 years,59.0,22.0,262108.0,8.4
Florida,12.0,2014.0,2014.0,60 years,60.0,17.0,254458.0,
Florida,12.0,2014.0,2014.0,61 years,61.0,13.0,247673.0,
Florida,12.0,2015.0,2015.0,20 years,20.0,14.0,238808.0,
Florida,12.0,2015.0,2015.0,21 years,21.0,14.0,248576.0,
Florida,12.0,2015.0,2015.0,22 years,22.0,29.0,255082.0,11.4
Florida,12.0,2015.0,2015.0,23 years,23.0,35.0,268628.0,13.0
Florida,12.0,2015.0,2015.0,24 years,24.0,37.0,285251.0,13.0
Florida,12.0,2015.0,2015.0,25 years,25.0,38.0,289985.0,13.1
Florida,12.0,2015.0,2015.0,26 years,26.0,35.0,275441.0,12.7
Florida,12.0,2015.0,2015.0,27 years,27.0,36.0,266553.0,13.5
Florida,12.0,2015.0,2015.0,28 years,28.0,47.0,259635.0,18.1
Florida,12.0,2015.0,2015.0,29 years,29.0,50.0,257271.0,19.4
Florida,12.0,2015.0,2015.0,30 years,30.0,37.0,259084.0,14.3
Florida,12.0,2015.0,2015.0,31 years,31.0,58.0,251423.0,23.1
Florida,12.0,2015.0,2015.0,32 years,32.0,64.0,252790.0,25.3
Florida,12.0,2015.0,2015.0,33 years,33.0,43.0,253384.0,17.0
Florida,12.0,2015.0,2015.0,34 years,34.0,54.0,248749.0,21.7
Florida,12.0,2015.0,2015.0,35 years,35.0,68.0,254070.0,26.8
Florida,12.0,2015.0,2015.0,36 years,36.0,51.0,239825.0,21.3
Florida,12.0,2015.0,2015.0,37 years,37.0,38.0,237801.0,16.0
Florida,12.0,2015.0,2015.0,38 years,38.0,40.0,236989.0,16.9
Florida,12.0,2015.0,2015.0,39 years,39.0,43.0,232407.0,18.5
Florida,12.0,2015.0,2015.0,40 years,40.0,40.0,239856.0,16.7
Florida,12.0,2015.0,2015.0,41 years,41.0,38.0,236820.0,16.0
Florida,12.0,2015.0,2015.0,42 years,42.0,25.0,243800.0,10.3
Florida,12.0,2015.0,2015.0,43 years,43.0,39.0,256878.0,15.2
Florida,12.0,2015.0,2015.0,44 years,44.0,44.0,270025.0,16.3
Florida,12.0,2015.0,2015.0,45 years,45.0,49.0,271588.0,18.0
Florida,12.0,2015.0,2015.0,46 years,46.0,33.0,257034.0,12.8
Florida,12.0,2015.0,2015.0,47 years,47.0,31.0,254680.0,12.2
Florida,12.0,2015.0,2015.0,48 years,48.0,34.0,259542.0,13.1
Florida,12.0,2015.0,2015.0,49 years,49.0,34.0,266998.0,12.7
Florida,12.0,2015.0,2015.0,50 years,50.0,29.0,284446.0,10.2
Florida,12.0,2015.0,2015.0,51 years,51.0,41.0,290589.0,14.1
Florida,12.0,2015.0,2015.0,52 years,52.0,24.0,288551.0,8.3
Florida,12.0,2015.0,2015.0,53 years,53.0,42.0,286983.0,14.6
Florida,12.0,2015.0,2015.0,54 years,54.0,33.0,288092.0,11.5
Florida,12.0,2015.0,2015.0,55 years,55.0,48.0,289268.0,16.6
Florida,12.0,2015.0,2015.0,56 years,56.0,33.0,279012.0,11.8
Florida,12.0,2015.0,2015.0,57 years,57.0,25.0,276640.0,9.0
Florida,12.0,2015.0,2015.0,58 years,58.0,33.0,275382.0,12.0
Florida,12.0,2015.0,2015.0,59 years,59.0,25.0,266642.0,9.4
Florida,12.0,2015.0,2015.0,60 years,60.0,22.0,264947.0,8.3
Florida,12.0,2015.0,2015.0,61 years,61.0,22.0,258292.0,8.5
Florida,12.0,2015.0,2015.0,62 years,62.0,17.0,251895.0,
Florida,12.0,2015.0,2015.0,65 years,65.0,12.0,245088.0,
Florida,12.0,2015.0,2015.0,66 years,66.0,11.0,246308.0,
Florida,12.0,2016.0,2016.0,18 years,18.0,11.0,236509.0,
Florida,12.0,2016.0,2016.0,19 years,19.0,14.0,229532.0,
Florida,12.0,2016.0,2016.0,20 years,20.0,18.0,237108.0,
Florida,12.0,2016.0,2016.0,21 years,21.0,33.0,246975.0,13.4
Florida,12.0,2016.0,2016.0,22 years,22.0,30.0,256156.0,11.7
Florida,12.0,2016.0,2016.0,23 years,23.0,44.0,261698.0,16.8
Florida,12.0,2016.0,2016.0,24 years,24.0,74.0,271645.0,27.2
Florida,12.0,2016.0,2016.0,25 years,25.0,62.0,288045.0,21.5
Florida,12.0,2016.0,2016.0,26 years,26.0,64.0,292168.0,21.9
Florida,12.0,2016.0,2016.0,27 years,27.0,82.0,277565.0,29.5
Florida,12.0,2016.0,2016.0,28 years,28.0,89.0,269352.0,33.0
Florida,12.0,2016.0,2016.0,29 years,29.0,71.0,262627.0,27.0
Florida,12.0,2016.0,2016.0,30 years,30.0,97.0,261028.0,37.2
Florida,12.0,2016.0,2016.0,31 years,31.0,66.0,262836.0,25.1
Florida,12.0,2016.0,2016.0,32 years,32.0,94.0,255587.0,36.8
Florida,12.0,2016.0,2016.0,33 years,33.0,97.0,256545.0,37.8
Florida,12.0,2016.0,2016.0,34 years,34.0,77.0,257672.0,29.9
Florida,12.0,2016.0,2016.0,35 years,35.0,86.0,252891.0,34.0
Florida,12.0,2016.0,2016.0,36 years,36.0,75.0,257782.0,29.1
Florida,12.0,2016.0,2016.0,37 years,37.0,74.0,243340.0,30.4
Florida,12.0,2016.0,2016.0,38 years,38.0,78.0,241532.0,32.3
Florida,12.0,2016.0,2016.0,39 years,39.0,74.0,240950.0,30.7
Florida,12.0,2016.0,2016.0,40 years,40.0,56.0,236155.0,23.7
Florida,12.0,2016.0,2016.0,41 years,41.0,62.0,243359.0,25.5
Florida,12.0,2016.0,2016.0,42 years,42.0,61.0,240460.0,25.4
Florida,12.0,2016.0,2016.0,43 years,43.0,67.0,247286.0,27.1
Florida,12.0,2016.0,2016.0,44 years,44.0,64.0,260534.0,24.6
Florida,12.0,2016.0,2016.0,45 years,45.0,50.0,273032.0,18.3
Florida,12.0,2016.0,2016.0,46 years,46.0,50.0,274104.0,18.2
Florida,12.0,2016.0,2016.0,47 years,47.0,48.0,260048.0,18.5
Florida,12.0,2016.0,2016.0,48 years,48.0,44.0,257171.0,17.1
Florida,12.0,2016.0,2016.0,49 years,49.0,55.0,262156.0,21.0
Florida,12.0,2016.0,2016.0,50 years,50.0,48.0,269613.0,17.8
Florida,12.0,2016.0,2016.0,51 years,51.0,45.0,287194.0,15.7
Florida,12.0,2016.0,2016.0,52 years,52.0,63.0,292727.0,21.5
Florida,12.0,2016.0,2016.0,53 years,53.0,56.0,290840.0,19.3
Florida,12.0,2016.0,2016.0,54 years,54.0,40.0,289425.0,13.8
Florida,12.0,2016.0,2016.0,55 years,55.0,57.0,291240.0,19.6
Florida,12.0,2016.0,2016.0,56 years,56.0,46.0,291782.0,15.8
Florida,12.0,2016.0,2016.0,57 years,57.0,35.0,281545.0,12.4
Florida,12.0,2016.0,2016.0,58 years,58.0,30.0,278959.0,10.8
Florida,12.0,2016.0,2016.0,59 years,59.0,35.0,277887.0,12.6
Florida,12.0,2016.0,2016.0,60 years,60.0,23.0,269151.0,8.5
Florida,12.0,2016.0,2016.0,61 years,61.0,32.0,268527.0,11.9
Florida,12.0,2016.0,2016.0,62 years,62.0,20.0,262391.0,7.6
Florida,12.0,2016.0,2016.0,63 years,63.0,22.0,255367.0,8.6
Florida,12.0,2016.0,2016.0,64 years,64.0,27.0,250314.0,10.8
Florida,12.0,2016.0,2016.0,65 years,65.0,23.0,250063.0,9.2
Florida,12.0,2017.0,2017.0,19 years,19.0,12.0,233143.0,
Florida,12.0,2017.0,2017.0,20 years,20.0,19.0,239119.0,
Florida,12.0,2017.0,2017.0,21 years,21.0,25.0,244345.0,10.2
Florida,12.0,2017.0,2017.0,22 years,22.0,31.0,253746.0,12.2
Florida,12.0,2017.0,2017.0,23 years,23.0,55.0,262920.0,20.9
Florida,12.0,2017.0,2017.0,24 years,24.0,49.0,269038.0,18.2
Florida,12.0,2017.0,2017.0,25 years,25.0,79.0,279933.0,28.2
Florida,12.0,2017.0,2017.0,26 years,26.0,82.0,292313.0,28.1
Florida,12.0,2017.0,2017.0,27 years,27.0,92.0,294717.0,31.2
Florida,12.0,2017.0,2017.0,28 years,28.0,112.0,282363.0,39.7
Florida,12.0,2017.0,2017.0,29 years,29.0,107.0,272568.0,39.3
Florida,12.0,2017.0,2017.0,30 years,30.0,91.0,266174.0,34.2
Florida,12.0,2017.0,2017.0,31 years,31.0,96.0,265147.0,36.2
Florida,12.0,2017.0,2017.0,32 years,32.0,89.0,267221.0,33.3
Florida,12.0,2017.0,2017.0,33 years,33.0,84.0,259643.0,32.4
Florida,12.0,2017.0,2017.0,34 years,34.0,101.0,262601.0,38.5
Florida,12.0,2017.0,2017.0,35 years,35.0,117.0,261739.0,44.7
Florida,12.0,2017.0,2017.0,36 years,36.0,89.0,258515.0,34.4
Florida,12.0,2017.0,2017.0,37 years,37.0,88.0,263663.0,33.4
Florida,12.0,2017.0,2017.0,38 years,38.0,92.0,249040.0,36.9
Florida,12.0,2017.0,2017.0,39 years,39.0,73.0,247661.0,29.5
Florida,12.0,2017.0,2017.0,40 years,40.0,69.0,247863.0,27.8
Florida,12.0,2017.0,2017.0,41 years,41.0,86.0,242034.0,35.5
Florida,12.0,2017.0,2017.0,42 years,42.0,70.0,249369.0,28.1
Florida,12.0,2017.0,2017.0,43 years,43.0,64.0,244932.0,26.1
Florida,12.0,2017.0,2017.0,44 years,44.0,68.0,253035.0,26.9
Florida,12.0,2017.0,2017.0,45 years,45.0,59.0,264977.0,22.3
Florida,12.0,2017.0,2017.0,46 years,46.0,66.0,277165.0,23.8
Florida,12.0,2017.0,2017.0,47 years,47.0,64.0,279432.0,22.9
Florida,12.0,2017.0,2017.0,48 years,48.0,58.0,264871.0,21.9
Florida,12.0,2017.0,2017.0,49 years,49.0,50.0,261660.0,19.1
Florida,12.0,2017.0,2017.0,50 years,50.0,51.0,265438.0,19.2
Florida,12.0,2017.0,2017.0,51 years,51.0,51.0,273005.0,18.7
Florida,12.0,2017.0,2017.0,52 years,52.0,58.0,290684.0,20.0
Florida,12.0,2017.0,2017.0,53 years,53.0,72.0,296627.0,24.3
Florida,12.0,2017.0,2017.0,54 years,54.0,76.0,293976.0,25.9
Florida,12.0,2017.0,2017.0,55 years,55.0,71.0,292218.0,24.3
Florida,12.0,2017.0,2017.0,56 years,56.0,60.0,294714.0,20.4
Florida,12.0,2017.0,2017.0,57 years,57.0,68.0,294990.0,23.1
Florida,12.0,2017.0,2017.0,58 years,58.0,51.0,284559.0,17.9
Florida,12.0,2017.0,2017.0,59 years,59.0,38.0,281936.0,13.5
Florida,12.0,2017.0,2017.0,60 years,60.0,27.0,280598.0,9.6
Florida,12.0,2017.0,2017.0,61 years,61.0,37.0,272483.0,13.6
Florida,12.0,2017.0,2017.0,62 years,62.0,26.0,272121.0,9.6
Florida,12.0,2017.0,2017.0,63 years,63.0,18.0,265554.0,
Florida,12.0,2017.0,2017.0,64 years,64.0,18.0,258455.0,
Florida,12.0,2017.0,2017.0,65 years,65.0,12.0,253611.0,
Florida,12.0,2017.0,2017.0,66 years,66.0,12.0,252384.0,
Florida,12.0,2017.0,2017.0,69 years,69.0,14.0,252174.0,
Florida,12.0,2018.0,2018.0,20 years,20.0,22.0,242346.0,9.1
